Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff_rem,,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 4), (2, 6)), ((4, 5), (6, 7)))",-1.549521953,-1.614401167,-1.60875025,0.003507991,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 4), (6, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((0, 0), (2, 0)))",-1.57155123,-1.616431443,-1.610818503,0.001541919,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 4), (2, 6)), ((1, 0), (3, 0)))",-1.567974847,-1.613903709,-1.608477687,0.00164048,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((0, 4), (2, 6)), ((4, 0), (6, 0)))",-1.571682703,-1.616431443,-1.610891669,0.001537343,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 4), (2, 6)), ((5, 0), (7, 0)))",-1.568696391,-1.613903709,-1.608505549,0.001584769,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)))",-1.586400419,-1.664938166,-1.650146703,0.004063589,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)))",-1.586057059,-1.664938165,-1.650139527,0.004106563,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)))",-1.551949462,-1.62532342,-1.620922462,0.004757275,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)))",-1.547128651,-1.612934288,-1.607815395,0.003682881,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)))",-1.547492402,-1.612934288,-1.60781272,0.003638541,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)))",-1.562656109,-1.612624366,-1.607623019,0.002022023,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)))",-1.56711746,-1.614790184,-1.609657206,0.00180963,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 5), (3, 7)), ((4, 0), (6, 0)))",-1.564391326,-1.612624364,-1.607625099,0.001869159,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (3, 7)), ((5, 0), (7, 0)))",-1.567149882,-1.614790184,-1.609625924,0.001804214,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (3, 6)), ((1, 4), (2, 7)))",-1.562361902,-1.635611529,-1.625483098,0.003984285,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 5), (3, 6)), ((0, 4), (3, 7)))",-1.562631354,-1.640556415,-1.629156967,0.004425657,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (3, 6)), ((0, 1), (2, 3)))",-1.558139476,-1.620957422,-1.613046533,0.003014785,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (3, 6)), ((4, 5), (6, 7)))",-1.555694205,-1.617793742,-1.610532829,0.003007275,,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.566379759,-1.607689506,-1.602878494,0.001332158,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (2, 0), (0, 2), (0, 2), (2, 0), (6, 3)]"
"(((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.565190969,-1.607334258,-1.602589494,0.00139865,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.564880068,-1.606046979,-1.601732055,0.001358069,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.563955074,-1.606010693,-1.601587761,0.001416219,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.560858091,-1.640556415,-1.629346325,0.004690638,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.553102273,-1.617793738,-1.610923913,0.003343342,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.556482458,-1.620957424,-1.613335261,0.003232241,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.563160843,-1.60604698,-1.601993458,0.001507972,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.562247954,-1.606010692,-1.601873478,0.001570182,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.564003357,-1.607689506,-1.603105545,0.001528981,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.563699181,-1.607334247,-1.602819077,0.001530366,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.545412,-1.615563357,-1.609082114,0.004053883,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.545886555,-1.615563352,-1.609031955,0.003987341,,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.557215486,-1.607282231,-1.602580167,0.002057954,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3)]"
"(((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.556756611,-1.607259555,-1.602558535,0.002097816,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.557066933,-1.607282231,-1.602583471,0.002071755,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3)]"
"(((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.556906298,-1.607259555,-1.60259368,0.002087337,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 1), (2, 3)), ((4, 5), (6, 7)))",-1.534988568,-1.581370355,-1.579875916,0.002014874,,0,2,0,0.2,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.55033653,-1.579023909,-1.577805049,0.00075452,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.54962047,-1.579013615,-1.577797113,0.000793923,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.550938961,-1.57898612,-1.577770675,0.000719941,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.549939404,-1.578986118,-1.577770526,0.000774571,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(1, 0), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.545273586,-1.578986123,-1.577745007,0.001054393,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.544913753,-1.578986122,-1.577745077,0.001077896,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.547660742,-1.579023909,-1.577783166,0.00090736,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.546635398,-1.579013615,-1.577776616,0.000969775,,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 4), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.569808505,-1.576599288,-1.575619106,3.38E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.576980552,-1.576599287,-1.585017251,6.46E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.605463191,-1.576599287,-1.613500968,6.46E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.605803342,-1.576599287,-1.614201779,7.05E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.572935943,-1.576599287,-1.581432003,7.22E-05,,2,0,0.5,0,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.565612912,-1.576599288,-1.575621775,0.000100177,,2,0,0.5,0,0.5,0.5,0.142857143,"[(6, 4), (4, 6), (4, 6), (6, 4), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 4), (3, 6)))",-1.662486954,-1.819042474,-1.765450398,0.010601471,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (5, 0), (6, 2), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.5968407,-1.729897626,-1.709578047,0.012709709,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.595145172,-1.729451524,-1.706256872,0.01234581,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 1), (7, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.607606747,-1.732223212,-1.708612798,0.010202222,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.599985308,-1.733010207,-1.711629906,0.012464516,,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.653022088,-1.796433372,-1.749418282,0.009292226,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.609721451,-1.728026878,-1.704146369,0.008916065,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.6087519,-1.728198813,-1.704261629,0.009122108,,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.636523266,-1.726949259,-1.70310649,0.004433326,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.63769775,-1.727865341,-1.703501312,0.004330109,,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (6, 2), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
