Operator,Noisy_val_approx,Ideal_val,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 5), (2, 7)), ((0, 0), (2, 0)))",-2.1059978524797343,-2.1059978524797343,0.2926829268292683,0.7073170731707317,0.125,"[(5, 4), (3, 4), (3, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (5, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (13, 4), (13, 4), (13, 4), (13, 4)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)))",-2.1059537316206995,-2.1059537316206995,0.2823529411764706,0.7176470588235294,0.125,"[(6, 7), (6, 7), (6, 7), (6, 7), (3, 14), (13, 14), (13, 14), (13, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (15, 14), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)))",-2.1059536568736066,-2.1059536568736066,0.2823529411764706,0.7176470588235294,0.125,"[(5, 4), (6, 11), (6, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((0, 5), (2, 7)), ((5, 0), (7, 0)))",-2.105996268044546,-2.105996268044546,0.2926829268292683,0.7073170731707317,0.125,"[(3, 14), (13, 14), (13, 14), (13, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (3, 4), (3, 4), (3, 4), (15, 14), (13, 14), (13, 14), (13, 4), (15, 14), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)))",-2.1085423473854688,-2.1085423473854688,0.2905982905982906,0.7094017094017094,0.125,"[(7, 10), (8, 7), (8, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (8, 7), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)))",-2.1075423270249045,-2.1075423270249045,0.2808219178082192,0.7191780821917808,0.125,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (12, 11), (6, 11), (6, 11), (6, 11), (11, 10)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)))",-2.1061280413328385,-2.1061280413328385,0.2847682119205298,0.7152317880794702,0.125,"[(6, 11), (11, 10), (11, 10), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (11, 10), (7, 10), (7, 10), (7, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (6, 11), (6, 11), (6, 5), (11, 10)]"
"(((1, 5), (3, 7)), ((0, 1), (2, 3)))",-2.1061280487379097,-2.1061280487379097,0.28289473684210525,0.7171052631578947,0.125,"[(3, 4), (15, 2), (2, 3), (3, 4), (15, 14), (15, 14), (15, 14), (3, 14), (3, 4), (2, 3), (3, 4), (3, 14), (3, 4), (2, 3), (2, 3), (3, 4), (5, 4), (3, 14), (3, 14), (3, 14), (2, 3), (15, 14), (15, 14), (15, 14), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((1, 5), (2, 6)))",-2.1261574798646556,-2.1261574798646556,0.24427480916030533,0.7557251908396947,0.125,"[(6, 7), (12, 11), (12, 5), (12, 5), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 13), (12, 5), (12, 5), (12, 5), (12, 11)]"
"(((1, 5), (3, 7)), ((1, 5), (3, 6)))",-2.1049207354869166,-2.1049207354869166,0.29333333333333333,0.7066666666666667,0.125,"[(15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (2, 3), (13, 14), (13, 14), (13, 14), (15, 2), (2, 3), (15, 14), (15, 14), (15, 14), (15, 2), (2, 3), (2, 3), (2, 3), (2, 3), (3, 14), (2, 3), (2, 3), (2, 3), (2, 3), (15, 2), (2, 3), (15, 14), (15, 14), (15, 14), (15, 2), (15, 2), (2, 3), (15, 14)]"
"(((1, 5), (3, 7)), ((0, 5), (2, 6)))",-2.1049207225784192,-2.1049207225784192,0.2986111111111111,0.7013888888888888,0.125,"[(12, 11), (6, 11), (6, 11), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 5), (6, 5), (6, 5), (11, 10), (12, 11), (12, 11), (11, 10), (12, 5), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (3, 4), (3, 4), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (15, 14), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)))",-2.1075423342038313,-2.1075423342038313,0.26666666666666666,0.7333333333333333,0.125,"[(3, 4), (2, 3), (2, 3), (2, 3), (3, 14), (3, 4), (3, 14), (2, 3), (3, 14), (3, 4), (3, 14), (2, 3), (3, 14), (3, 4), (3, 4), (3, 14), (2, 3), (2, 3), (2, 3), (3, 4), (5, 4), (12, 5), (12, 5), (12, 5), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 4), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13)]"
"(((1, 5), (3, 7)), ((0, 0), (2, 0)))",-2.1049207402406083,-2.1049207402406083,0.25,0.75,0.125,"[(6, 5), (7, 10), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (11, 10), (11, 10), (11, 10), (7, 10), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((1, 5), (3, 7)), ((1, 0), (3, 0)))",-2.1049511581869558,-2.1049511581869558,0.2926829268292683,0.7073170731707317,0.125,"[(9, 8), (8, 7), (8, 7), (8, 7), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (7, 10), (11, 10), (9, 10), (9, 10), (9, 10), (7, 10), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((1, 5), (3, 7)), ((4, 0), (6, 0)))",-2.1049207721573753,-2.1049207721573753,0.27586206896551724,0.7241379310344828,0.125,"[(5, 4), (13, 4), (13, 4), (13, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (13, 4), (3, 4), (13, 4), (13, 4), (13, 4), (5, 4), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((1, 5), (3, 7)), ((5, 0), (7, 0)))",-2.1049511592295076,-2.1049511592295076,0.27906976744186046,0.7209302325581395,0.125,"[(9, 8), (8, 7), (8, 7), (8, 7), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (7, 10), (11, 10), (7, 10), (7, 10), (7, 10), (9, 10), (7, 10), (7, 10), (7, 10), (7, 10)]"
"(((0, 4), (3, 7)), ((1, 4), (2, 7)))",-2.105766096379292,-2.105766096379292,0.2721518987341772,0.7278481012658228,0.125,"[(5, 4), (12, 11), (13, 4), (13, 4), (13, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (5, 4), (5, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (13, 14), (12, 13), (12, 13), (12, 5), (13, 14)]"
"(((0, 4), (3, 7)), ((4, 5), (6, 7)))",-2.1052035021647466,-2.1052035021647466,0.3006993006993007,0.6993006993006993,0.125,"[(13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 14), (13, 14), (13, 14), (13, 4), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (13, 14), (13, 14), (13, 14), (15, 14)]"
"(((0, 4), (3, 7)), ((0, 1), (2, 3)))",-2.105203503650899,-2.105203503650899,0.27741935483870966,0.7225806451612903,0.125,"[(6, 11), (6, 11), (6, 11), (6, 5), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (5, 4), (5, 4), (5, 4), (6, 7), (12, 5), (12, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (12, 11)]"
"(((0, 4), (3, 7)), ((1, 5), (2, 6)))",-2.127517893461623,-2.127517893461623,0.28368794326241137,0.7163120567375887,0.125,"[(9, 10), (6, 11), (6, 7), (6, 7), (6, 7), (11, 10), (9, 10), (7, 10), (9, 10), (11, 10), (9, 10), (7, 10), (9, 10), (11, 10), (11, 10), (9, 10), (11, 10), (11, 10), (11, 10), (7, 10), (13, 14), (13, 4), (13, 4), (13, 4), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (3, 4)]"
"(((0, 4), (3, 7)), ((1, 5), (3, 6)))",-2.1034790556619054,-2.1034790556619054,0.2777777777777778,0.7222222222222222,0.125,"[(7, 10), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (8, 7), (8, 7), (8, 7), (11, 10), (9, 10), (9, 10), (9, 8), (11, 10), (12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (5, 4), (5, 4), (5, 4), (12, 11), (13, 4)]"
"(((0, 4), (3, 7)), ((0, 5), (2, 6)))",-2.1034790843872004,-2.1034790843872004,0.2670807453416149,0.7329192546583851,0.125,"[(12, 11), (6, 11), (6, 11), (6, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 5), (6, 11), (6, 11), (6, 11), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5)]"
"(((0, 4), (3, 7)), ((0, 5), (3, 6)))",-2.1057660859203917,-2.1057660859203917,0.28368794326241137,0.7163120567375887,0.125,"[(5, 4), (3, 4), (3, 4), (3, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (3, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 11), (6, 11), (6, 11), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (12, 13)]"
"(((0, 4), (3, 7)), ((0, 0), (2, 0)))",-2.1034849037342296,-2.1034849037342296,0.25,0.75,0.125,"[(6, 5), (6, 7), (6, 7), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 5), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (8, 7), (8, 7), (8, 7), (8, 7)]"
"(((0, 4), (3, 7)), ((1, 0), (3, 0)))",-2.103483280484296,-2.103483280484296,0.2727272727272727,0.7272727272727273,0.125,"[(12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (5, 4), (5, 4), (5, 4), (6, 7), (6, 7), (6, 7), (6, 7), (12, 5)]"
"(((0, 4), (3, 7)), ((4, 0), (6, 0)))",-2.103484859746179,-2.103484859746179,0.25263157894736843,0.7473684210526316,0.125,"[(5, 4), (12, 11), (13, 4), (13, 4), (13, 4), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 13), (12, 11), (13, 4), (13, 4), (13, 4), (5, 4), (3, 4), (3, 4), (3, 4), (3, 4)]"
"(((0, 4), (3, 7)), ((5, 0), (7, 0)))",-2.1034832804842925,-2.1034832804842925,0.27586206896551724,0.7241379310344828,0.125,"[(8, 7), (6, 11), (11, 10), (11, 10), (11, 10), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (7, 10), (8, 7), (7, 10), (7, 10), (7, 10), (6, 7), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((1, 4), (2, 7)), ((4, 5), (6, 7)))",-2.1030086051258534,-2.1030086051258534,0.2679738562091503,0.7320261437908496,0.125,"[(6, 5), (12, 5), (12, 5), (12, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (12, 5), (5, 4), (12, 5), (12, 5), (12, 5), (6, 5), (6, 5), (6, 11), (6, 5), (6, 5), (6, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5)]"
"(((1, 4), (2, 7)), ((0, 1), (2, 3)))",-2.102887519063331,-2.102887519063331,0.2792207792207792,0.7207792207792207,0.125,"[(6, 7), (12, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (6, 7), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 5), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (8, 7), (9, 8), (9, 8), (9, 8), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (7, 10), (8, 7), (8, 7), (8, 7), (9, 8), (11, 10)]"
"(((1, 4), (2, 7)), ((1, 5), (2, 6)))",-2.1264191669841033,-2.1264191669841033,0.25806451612903225,0.7419354838709677,0.125,"[(12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 13), (12, 5), (6, 5), (12, 13), (12, 13), (12, 13), (12, 11), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (11, 10)]"
"(((1, 4), (2, 7)), ((1, 5), (3, 6)))",-2.1010642763722105,-2.1010642763722105,0.2792207792207792,0.7207792207792207,0.125,"[(5, 4), (11, 10), (3, 14), (3, 4), (3, 14), (3, 4), (3, 4), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (3, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (12, 5), (6, 5), (6, 5), (6, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (12, 11), (12, 11), (12, 11), (6, 11)]"
"(((1, 4), (2, 7)), ((0, 5), (2, 6)))",-2.1010642661549372,-2.1010642661549372,0.26744186046511625,0.7325581395348837,0.125,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (11, 10), (11, 10), (11, 10), (7, 10), (12, 13), (13, 4), (5, 4), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 5), (5, 4), (5, 4), (5, 4), (5, 4), (13, 4), (13, 4), (5, 4), (12, 13)]"
"(((1, 4), (2, 7)), ((0, 5), (3, 6)))",-2.103019141098766,-2.103019141098766,0.3053435114503817,0.6946564885496184,0.125,"[(5, 4), (11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (6, 11), (6, 11), (6, 11), (11, 10), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14)]"
"(((1, 4), (2, 7)), ((0, 0), (2, 0)))",-2.1010685793356734,-2.1010685793356734,0.25806451612903225,0.7419354838709677,0.125,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (7, 10), (12, 5), (12, 5), (12, 5), (12, 5)]"
"(((1, 4), (2, 7)), ((1, 0), (3, 0)))",-2.1010668477818477,-2.1010668477818477,0.27586206896551724,0.7241379310344828,0.125,"[(11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (6, 11), (6, 11), (6, 11), (11, 10), (9, 10), (9, 10), (9, 10), (9, 10)]"
"(((1, 4), (2, 7)), ((4, 0), (6, 0)))",-2.1010876509719125,-2.1010876509719125,0.25263157894736843,0.7473684210526316,0.125,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (5, 4), (5, 4), (5, 4), (12, 11), (13, 4), (3, 4), (3, 4), (3, 4), (3, 4)]"
"(((1, 4), (2, 7)), ((5, 0), (7, 0)))",-2.1010791107895974,-2.1010791107895974,0.25263157894736843,0.7473684210526316,0.125,"[(12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)))",-2.1022382514076376,-2.1022382514076376,0.2684563758389262,0.7315436241610739,0.125,"[(6, 5), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (11, 10), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (3, 4), (3, 4), (3, 4), (12, 13), (13, 14), (13, 14), (12, 13), (3, 14)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)))",-2.125300004633621,-2.125300004633621,0.2670807453416149,0.7329192546583851,0.125,"[(6, 5), (7, 10), (6, 7), (6, 5), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (5, 4), (6, 7), (6, 7), (6, 7), (6, 11), (12, 11), (12, 11), (12, 11), (6, 11), (6, 5), (5, 4), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((4, 5), (6, 7)), ((1, 5), (3, 6)))",-2.100674011412165,-2.100674011412165,0.3028169014084507,0.6971830985915493,0.125,"[(9, 10), (7, 10), (7, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (7, 10), (6, 7), (6, 7), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (12, 11), (6, 11), (6, 11), (6, 11), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 5), (2, 6)))",-2.1006740070377505,-2.1006740070377505,0.27564102564102566,0.7243589743589743,0.125,"[(7, 10), (8, 7), (8, 7), (8, 7), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (8, 7), (6, 7), (8, 7), (8, 7), (8, 7), (7, 10), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (6, 7), (6, 7), (6, 7), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 7), (6, 11), (6, 7), (6, 7), (6, 7), (6, 5)]"
"(((4, 5), (6, 7)), ((0, 5), (3, 6)))",-2.1028875031913765,-2.1028875031913765,0.3028169014084507,0.6971830985915493,0.125,"[(3, 4), (13, 4), (13, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 4), (3, 4), (3, 4), (6, 5), (13, 4), (12, 13), (12, 13), (12, 13), (13, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (12, 5), (12, 5), (12, 5), (5, 4)]"
"(((4, 5), (6, 7)), ((0, 0), (2, 0)))",-2.1006740016271195,-2.1006740016271195,0.2727272727272727,0.7272727272727273,0.125,"[(7, 10), (7, 10), (7, 10), (7, 10), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (13, 14), (12, 13), (13, 14), (13, 14), (13, 14), (13, 4)]"
"(((4, 5), (6, 7)), ((1, 0), (3, 0)))",-2.1006740093120477,-2.1006740093120477,0.27906976744186046,0.7209302325581395,0.125,"[(8, 7), (8, 7), (8, 7), (8, 7), (11, 10), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (12, 11), (12, 11), (12, 11), (11, 10)]"
"(((4, 5), (6, 7)), ((4, 0), (6, 0)))",-2.1006819057572574,-2.1006819057572574,0.2926829268292683,0.7073170731707317,0.125,"[(15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (13, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (3, 14), (3, 14), (3, 14), (3, 14)]"
"(((4, 5), (6, 7)), ((5, 0), (7, 0)))",-2.100676735213778,-2.100676735213778,0.27906976744186046,0.7209302325581395,0.125,"[(13, 14), (15, 14), (15, 14), (15, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (15, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((0, 1), (2, 3)), ((1, 5), (2, 6)))",-2.1253000004507783,-2.1253000004507783,0.26490066225165565,0.7350993377483444,0.125,"[(12, 13), (13, 14), (13, 14), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (12, 13), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (12, 13), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((0, 1), (2, 3)), ((1, 5), (3, 6)))",-2.1006740114104874,-2.1006740114104874,0.27972027972027974,0.7202797202797203,0.125,"[(7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (11, 10), (11, 10), (11, 10), (6, 11), (6, 7), (8, 7), (8, 7), (8, 7), (7, 10), (8, 7), (7, 10), (6, 7), (7, 10), (8, 7), (7, 10), (6, 7), (7, 10), (8, 7), (8, 7), (7, 10), (8, 7), (8, 7), (8, 7), (6, 7)]"
"(((0, 1), (2, 3)), ((0, 5), (2, 6)))",-2.1006739899418925,-2.1006739899418925,0.29411764705882354,0.7058823529411765,0.125,"[(15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (3, 4), (15, 14), (15, 14), (15, 14), (13, 14), (12, 13), (12, 5), (12, 5), (12, 5), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (5, 4), (5, 4), (5, 4), (13, 4)]"
