Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((1, 5), (3, 8)))",-24.64185054,-24.68419529,-24.68361115,0.001793077,0.001743949,0.375609756,0.624390244,0,3,0,0.25,0.1875,"[(7, 4), (11, 8), (14, 13), (11, 14), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 13), (11, 14), (14, 11), (11, 14), (11, 8), (13, 14), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (13, 12), (12, 13), (13, 12), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12)]"
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((0, 5), (3, 8)))",-24.64114104,-24.6908662,-24.68874993,0.002472591,0.002266607,0.411764706,0.588235294,0,3,0,0.25,0.1875,"[(7, 4), (11, 8), (14, 13), (11, 14), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 13), (11, 14), (14, 11), (11, 14), (11, 8), (13, 14), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (7, 10), (10, 7), (7, 10), (12, 10), (10, 7), (7, 10), (10, 7), (4, 7), (10, 7), (4, 7), (7, 10), (10, 7), (7, 10), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (7, 4), (12, 10), (12, 13), (13, 12), (12, 13), (13, 14), (12, 13), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (12, 13), (13, 14), (12, 15)]"
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((0, 0), (4, 0)))",-24.66995262,-24.68160793,-24.6803695,0.000135846,0.000108512,0.355263158,0.644736842,1,2,0.25,0.166666667,0.1875,"[(1, 4), (5, 8), (9, 8), (8, 9), (9, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (9, 8), (8, 9), (9, 8), (5, 8), (5, 3), (3, 5), (5, 3), (2, 3), (2, 3), (1, 2), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (1, 2), (2, 3), (1, 4), (11, 8), (8, 11), (8, 11), (11, 8)]"
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((5, 0), (9, 0)))",-24.67037687,-24.68161219,-24.68036851,0.000126233,9.98E-05,0.359477124,0.640522876,1,2,0.25,0.166666667,0.1875,"[(2, 1), (5, 8), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (8, 9), (11, 8), (8, 11), (5, 8), (3, 5), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 5), (2, 3), (3, 2), (2, 3), (2, 1), (5, 3), (8, 11), (11, 8), (8, 5), (5, 8), (5, 8), (8, 5)]"
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((1, 0), (4, 0)))",-24.65775539,-24.68158784,-24.6803624,0.000567985,0.000511077,0.367346939,0.632653061,1,2,0.25,0.166666667,0.1875,"[(2, 1), (8, 9), (11, 8), (8, 11), (11, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (5, 8), (8, 5), (3, 5), (3, 5), (2, 3), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (2, 3), (2, 1), (3, 5), (8, 5), (5, 8), (5, 8), (8, 5)]"
"(((0, 5), (4, 9)), ((1, 5), (2, 7)), ((6, 0), (9, 0)))",-24.67045412,-24.68160356,-24.68037629,0.00012431,9.84E-05,0.355263158,0.644736842,1,2,0.25,0.166666667,0.1875,"[(1, 4), (5, 8), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (8, 9), (8, 11), (11, 8), (8, 11), (5, 8), (5, 3), (3, 5), (5, 3), (2, 3), (2, 3), (1, 2), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (3, 2), (2, 3), (3, 2), (4, 1), (2, 1), (1, 2), (2, 3), (1, 4), (11, 14), (14, 11), (14, 11), (11, 14)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 6), (3, 8)))",-24.66900894,-24.68676451,-24.68524309,0.00031526,0.000263548,0.388888889,0.611111111,0,3,0,0.25,0.1875,"[(6, 7), (9, 8), (10, 7), (7, 10), (10, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (11, 8), (8, 11), (11, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (9, 8), (8, 9), (9, 8), (8, 11), (10, 12), (12, 10), (10, 12), (12, 13), (13, 12), (12, 13), (13, 14), (14, 13), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (9, 8), (9, 8), (8, 9), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (11, 8), (8, 11), (11, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 6), (2, 7)))",-24.65143651,-24.68439955,-24.68286136,0.001086562,0.000987521,0.376344086,0.623655914,0,3,0,0.25,0.1875,"[(4, 1), (7, 6), (7, 4), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (0, 1), (1, 0), (0, 1), (1, 2), (6, 7), (4, 7), (7, 4), (1, 4), (2, 1), (0, 1), (2, 1), (4, 1), (2, 1), (0, 1), (2, 1), (4, 1), (1, 4), (1, 2), (4, 1), (1, 4), (4, 1), (1, 0), (7, 6), (11, 8), (14, 13), (14, 11), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (14, 11), (11, 8), (14, 13)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 6), (2, 7)))",-24.65764805,-24.68468955,-24.6831421,0.000731243,0.000649947,0.378109453,0.621890547,0,3,0,0.25,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (11, 8), (9, 8), (8, 9), (9, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (9, 8), (8, 9), (9, 8), (11, 8), (13, 12), (10, 12), (12, 10), (10, 12), (12, 13), (13, 12), (12, 13), (11, 14), (14, 11), (11, 14), (13, 14), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (13, 14)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 5), (3, 8)))",-24.64012657,-24.68676451,-24.6849505,0.002175097,0.002009184,0.386934673,0.613065327,0,3,0,0.25,0.1875,"[(6, 7), (4, 7), (7, 4), (4, 7), (8, 9), (5, 8), (8, 5), (5, 8), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (4, 7), (7, 4), (4, 7), (6, 7), (7, 4), (4, 7), (7, 4), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (9, 8), (8, 9), (9, 8), (5, 8), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (2, 1), (1, 2), (2, 1), (1, 4), (1, 4), (7, 4), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (7, 4), (4, 1), (7, 10)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 5), (3, 8)))",-24.62554768,-24.6892526,-24.68734279,0.004058318,0.003818635,0.398963731,0.601036269,0,3,0,0.25,0.1875,"[(7, 4), (10, 12), (10, 7), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (14, 11), (15, 12), (12, 15), (15, 12), (13, 12), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (11, 14), (13, 14), (14, 13), (14, 11), (15, 12), (10, 12), (12, 10), (7, 10), (10, 7), (7, 10), (7, 4), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 0), (4, 0)))",-24.67007731,-24.68179836,-24.68054041,0.000137383,0.000109476,0.393103448,0.606896552,1,2,0.25,0.166666667,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (7, 4), (4, 7), (4, 1), (2, 1), (1, 2), (7, 4), (4, 7), (7, 4), (4, 1), (1, 2), (1, 2), (2, 1), (8, 5), (9, 8), (8, 9), (9, 8), (8, 11), (8, 9), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (8, 11), (5, 8), (8, 5), (5, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((5, 0), (9, 0)))",-24.67051177,-24.68179835,-24.6805461,0.000127387,0.000100688,0.35483871,0.64516129,1,2,0.25,0.166666667,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (6, 7), (7, 6), (7, 6), (6, 7), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (11, 8), (8, 11), (11, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 0), (4, 0)))",-24.65793082,-24.68177894,-24.6805329,0.000568733,0.000510854,0.392592593,0.607407407,1,2,0.25,0.166666667,0.1875,"[(9, 8), (5, 8), (8, 5), (5, 8), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (4, 1), (1, 4), (4, 1), (10, 7), (7, 10), (10, 7), (6, 7), (8, 11), (8, 9), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (2, 1), (2, 1), (1, 2)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((6, 0), (9, 0)))",-24.6705412,-24.68177899,-24.68050966,0.000126288,9.94E-05,0.392592593,0.607407407,1,2,0.25,0.166666667,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (10, 7), (7, 10), (10, 7), (6, 7), (11, 8), (9, 8), (8, 9), (9, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (9, 8), (8, 9), (9, 8), (11, 8), (10, 12), (12, 10), (10, 12), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 12), (13, 12), (12, 13)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((1, 6), (2, 7)))",-24.65787369,-24.68468958,-24.683109,0.000719092,0.000636821,0.383084577,0.616915423,0,3,0,0.25,0.1875,"[(2, 3), (4, 7), (7, 4), (4, 7), (7, 6), (12, 10), (13, 14), (13, 12), (14, 13), (13, 12), (12, 13), (13, 12), (10, 12), (12, 13), (13, 12), (12, 13), (14, 13), (12, 13), (14, 13), (13, 12), (12, 13), (13, 12), (10, 12), (12, 13), (13, 12), (12, 13), (14, 13), (12, 13), (13, 12), (12, 10), (10, 7), (7, 10), (4, 7), (7, 10), (10, 7), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (7, 6), (10, 7), (7, 10), (10, 7), (4, 7), (1, 4), (1, 4), (2, 1), (3, 2), (4, 1), (1, 4), (4, 1), (1, 2), (3, 2), (4, 1), (1, 4), (4, 1), (1, 2), (3, 2), (4, 1), (1, 4), (4, 1), (1, 2), (3, 2), (4, 1), (1, 4), (4, 1), (1, 2), (2, 1), (1, 4), (2, 3), (13, 14)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((0, 6), (2, 7)))",-24.64686591,-24.6841953,-24.68272875,0.001393483,0.001286143,0.416666667,0.583333333,0,3,0,0.25,0.1875,"[(1, 0), (4, 7), (7, 4), (4, 7), (7, 6), (11, 8), (14, 13), (11, 14), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (11, 14), (11, 8), (14, 13), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (4, 7), (7, 10), (10, 7), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (1, 4), (0, 1), (7, 6), (10, 7), (7, 10), (10, 7), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (1, 0), (4, 7)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((1, 5), (3, 8)))",-24.63740491,-24.6834667,-24.68203301,0.002121688,0.001991667,0.387559809,0.612440191,0,3,0,0.25,0.1875,"[(8, 5), (11, 14), (8, 11), (5, 8), (14, 11), (11, 14), (14, 11), (11, 8), (5, 8), (14, 11), (11, 14), (14, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (11, 8), (8, 11), (8, 5), (11, 14), (13, 14), (14, 13), (13, 14), (11, 14), (11, 14), (15, 12), (12, 15), (15, 12), (12, 10), (13, 12), (12, 13), (15, 12), (12, 13), (13, 12), (12, 15), (10, 12), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (10, 12), (15, 12), (12, 15), (12, 13), (13, 12), (12, 13), (13, 14), (11, 14), (14, 11), (11, 14), (15, 12), (10, 12), (12, 10), (10, 12), (12, 13), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((0, 5), (3, 8)))",-24.63697083,-24.6931479,-24.69081114,0.003155864,0.00289878,0.366197183,0.633802817,0,3,0,0.25,0.1875,"[(13, 12), (14, 11), (14, 13), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (13, 14), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (13, 14), (14, 13), (13, 12), (10, 12), (12, 10), (10, 12), (7, 10), (7, 10), (14, 11), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (7, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((0, 0), (4, 0)))",-24.66578014,-24.68161219,-24.68027945,0.000250654,0.00021023,0.4,0.6,1,2,0.25,0.166666667,0.1875,"[(2, 1), (8, 5), (11, 14), (11, 8), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (8, 11), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (8, 11), (11, 8), (8, 5), (3, 5), (2, 3), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (2, 3), (2, 1), (3, 5), (5, 8), (8, 5), (5, 8), (11, 14), (11, 14), (11, 8), (8, 11), (8, 11), (11, 8)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((5, 0), (9, 0)))",-24.66622903,-24.68160791,-24.68028758,0.00023651,0.000197643,0.4,0.6,1,2,0.25,0.166666667,0.1875,"[(2, 1), (8, 5), (11, 14), (11, 8), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (8, 11), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (8, 11), (11, 8), (8, 5), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (3, 5), (11, 14), (11, 8), (8, 11), (8, 11), (11, 8)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((1, 0), (4, 0)))",-24.65363818,-24.68160348,-24.68033297,0.000782058,0.000712612,0.388888889,0.611111111,1,2,0.25,0.166666667,0.1875,"[(2, 1), (8, 5), (11, 14), (11, 8), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (14, 11), (11, 8), (8, 11), (11, 8), (5, 8), (8, 11), (11, 8), (8, 11), (14, 11), (8, 11), (11, 8), (8, 5), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (3, 5), (11, 14), (14, 13), (13, 14), (13, 14), (14, 13)]"
"(((0, 5), (4, 9)), ((0, 6), (3, 8)), ((6, 0), (9, 0)))",-24.66627685,-24.68158779,-24.68026804,0.000234425,0.000195753,0.4,0.6,1,2,0.25,0.166666667,0.1875,"[(2, 3), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (4, 7), (7, 4), (4, 7), (6, 7), (7, 4), (4, 7), (7, 4), (1, 4), (2, 1), (3, 2), (4, 1), (1, 4), (4, 1), (1, 2), (3, 2), (2, 1), (1, 2), (2, 1), (4, 1), (1, 2), (2, 1), (1, 2), (3, 2), (1, 2), (3, 2), (2, 1), (1, 2), (2, 1), (4, 1), (1, 4), (1, 2), (2, 1), (1, 2), (2, 3), (4, 1), (7, 4), (4, 7), (4, 7), (7, 4)]"
"(((0, 5), (4, 9)), ((1, 6), (2, 7)), ((0, 6), (2, 7)))",-24.63217438,-24.68676451,-24.68474291,0.002980083,0.00276345,0.387283237,0.612716763,0,3,0,0.25,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (4, 1), (1, 4), (1, 2), (4, 7), (12, 10), (13, 12), (12, 13), (13, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (10, 7), (7, 10), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (2, 7)), ((1, 5), (3, 8)))",-24.61025037,-24.68468954,-24.68301109,0.00554119,0.005294122,0.414893617,0.585106383,0,3,0,0.25,0.1875,"[(2, 1), (3, 5), (2, 3), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (1, 2), (2, 3), (3, 2), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (3, 2), (2, 3), (2, 1), (3, 5), (8, 9), (13, 12), (14, 11), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (14, 11), (13, 14), (14, 13), (13, 14), (11, 14), (11, 8), (8, 11), (11, 8), (8, 5), (11, 8), (11, 8), (8, 11), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (11, 8), (8, 11), (11, 8), (8, 5), (13, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (2, 7)), ((0, 5), (3, 8)))",-24.61469965,-24.69111236,-24.68897417,0.005838904,0.005516705,0.363636364,0.636363636,0,3,0,0.25,0.1875,"[(1, 2), (4, 1), (1, 4), (4, 1), (1, 0), (1, 4), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (1, 4), (1, 0), (4, 1), (1, 4), (4, 1), (1, 2), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (11, 14), (13, 14), (14, 13), (14, 11), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (2, 7)), ((0, 0), (4, 0)))",-24.65544795,-24.68179835,-24.68040987,0.000694344,0.000623097,0.367647059,0.632352941,1,2,0.25,0.166666667,0.1875,"[(4, 1), (0, 1), (1, 0), (0, 1), (1, 2), (1, 4), (2, 1), (0, 1), (2, 1), (4, 1), (2, 1), (0, 1), (2, 1), (4, 1), (1, 4), (1, 2), (0, 1), (1, 0), (0, 1), (4, 1), (2, 1), (1, 2), (1, 2), (2, 1), (10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (12, 10), (10, 7), (12, 13)]"
